type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a8d39005-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=a8d39005-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				a8d39005-bbfe-11e6-a6af-04012ac90e01	4732		Unknown		female					present	study skin							From the collection of Frank S. Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Chalybura buffonii					Animalia | Chordata | Aves | Apodiformes | Trochilidae | Chalybura	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Chalybura		buffonii		species				ICZN									female		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a8d480a1-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=a8d480a1-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				a8d480a1-bbfe-11e6-a6af-04012ac90e01	5254		Unknown		male					present	study skin							From the collection of Frank S. Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Lesbia victoriae victoriae					Animalia | Chordata | Aves | Apodiformes | Trochilidae | Lesbia	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Lesbia		victoriae	victoriae	subspecies				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a8e4fafc-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=a8e4fafc-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				a8e4fafc-bbfe-11e6-a6af-04012ac90e01	7290		Unknown		male					present	study skin							From the collection of Frank S Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Pachyramphus versicolor versicolor					Animalia | Chordata | Aves | Passeriformes | Tityridae | Pachyramphus	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus		versicolor	versicolor	subspecies				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a8e50942-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=a8e50942-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				a8e50942-bbfe-11e6-a6af-04012ac90e01	7383		Unknown		male					present	study skin							From the collection of Frank S Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Pipra isidorei isidorei					Animalia | Chordata | Aves | Passeriformes | Pipridae | Pipra	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra		isidorei	isidorei	subspecies				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a8f68d32-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=a8f68d32-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				a8f68d32-bbfe-11e6-a6af-04012ac90e01	13984		Unknown		male					present	study skin																		1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Polioptila plumbea anteocularis					Animalia | Chordata | Aves | Passeriformes | Polioptilidae | Polioptila	Animalia	Chordata	Aves	Passeriformes	Polioptilidae	Polioptila		plumbea	anteocularis	subspecies				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a8fb2444-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=a8fb2444-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				a8fb2444-bbfe-11e6-a6af-04012ac90e01	15782		Unknown		male					present	study skin							From the collection of Frank S Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Vireo gilvus					Animalia | Chordata | Aves | Passeriformes | Vireonidae | Vireo	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo		gilvus		species				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a9014471-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=a9014471-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				a9014471-bbfe-11e6-a6af-04012ac90e01	18060		Unknown		male					present	study skin							From the collection of Frank S Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Cacicus leucoramphus					Animalia | Chordata | Aves | Passeriformes | Icteridae | Cacicus	Animalia	Chordata	Aves	Passeriformes	Icteridae	Cacicus		leucoramphus		species				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a903befc-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=a903befc-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				a903befc-bbfe-11e6-a6af-04012ac90e01	19063		Unknown		male					present	study skin							From the collection of Frank S Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Atlapetes semirufus					Animalia | Chordata | Aves | Passeriformes | Emberizidae | Atlapetes	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Atlapetes		semirufus		species				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a9155a3f-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=a9155a3f-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				a9155a3f-bbfe-11e6-a6af-04012ac90e01	4455		Unknown		male					present	study skin							From the collection of Frank S. Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Eutoxeres aquila					Animalia | Chordata | Aves | Apodiformes | Trochilidae | Eutoxeres	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Eutoxeres		aquila		species				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a915e3ad-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=a915e3ad-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				a915e3ad-bbfe-11e6-a6af-04012ac90e01	4525		Unknown		male	immature				present	study skin							From the collection of Frank S. Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Lepidopyga goudoti					Animalia | Chordata | Aves | Apodiformes | Trochilidae | Lepidopyga	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Lepidopyga		goudoti		species				ICZN								immature	male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aa32d04f-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aa32d04f-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aa32d04f-bbfe-11e6-a6af-04012ac90e01	19059		Unknown							present	study skin							From the collection of Frank S Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Atlapetes schistaceus					Animalia | Chordata | Aves | Passeriformes | Emberizidae | Atlapetes	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Atlapetes		schistaceus		species				ICZN											Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aa5e5946-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aa5e5946-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aa5e5946-bbfe-11e6-a6af-04012ac90e01	5283		Unknown		male					present	study skin							From the collection of Frank S. Wright.  Numbers 15/14 and 1811 are recorded on the original label.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Heliomaster longirostris longirostris					Animalia | Chordata | Aves | Apodiformes | Trochilidae | Heliomaster	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Heliomaster		longirostris	longirostris	subspecies				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aa695c00-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aa695c00-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aa695c00-bbfe-11e6-a6af-04012ac90e01	15851		Unknown		in question					present	study skin							From the collection of Frank S Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Cyanerpes caeruleus					Animalia | Chordata | Aves | Passeriformes | Thraupidae | Cyanerpes	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Cyanerpes		caeruleus		species				ICZN									in question		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aa69b470-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aa69b470-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aa69b470-bbfe-11e6-a6af-04012ac90e01	22874		Unknown		male					present	study skin							From the collection of Frank S Wright.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Tangara ruficervix					Animalia | Chordata | Aves | Passeriformes | Thraupidae | Tangara	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tangara		ruficervix		species				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aa8c26c7-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aa8c26c7-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aa8c26c7-bbfe-11e6-a6af-04012ac90e01	20717		Unknown		male					present	study skin																		1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Piranga rubiceps					Animalia | Chordata | Aves | Passeriformes | Thraupidae | Piranga	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Piranga		rubiceps		species				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: ab0369dd-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=ab0369dd-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				ab0369dd-bbfe-11e6-a6af-04012ac90e01	4552		Unknown		male					present	study skin							From the collection of Frank S. Wright.  No. 184 is recorded on the original label.											1860-01-01		1	1	1860	1	1	1860-01-01								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Bogota; istrito Capital de	South America | Colombia | Cundinamarca | Bogota; istrito Capital de											4.609866	-74.08205	WGS84											2009-07-07		Google Earth	requires verification																														Amazilia viridigaster					Animalia | Chordata | Aves | Apodiformes | Trochilidae | Amazilia	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Amazilia		viridigaster		species				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
