type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aab58b4d-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aab58b4d-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aab58b4d-bbfe-11e6-a6af-04012ac90e01	6812	LAF 3108	Louis Agassiz Fuertes		female		ovary somewhat enlarged			present	study skin																		1913-04-04		94	94	1913	4	4	1913-04-04								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Fusugasuga	South America | Colombia | Cundinamarca | Fusugasuga											4.34	-74.36	WGS84	3577										2017-06-28	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Xiphocolaptes promeropirhynchus promeropirhynchus					Animalia | Chordata | Aves | Passeriformes | Dendrocolaptidae | Xiphocolaptes	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphocolaptes		promeropirhynchus	promeropirhynchus	subspecies				ICZN									female		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aabdc707-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aabdc707-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aabdc707-bbfe-11e6-a6af-04012ac90e01	7777		Louis Agassiz Fuertes		male		testes enlarged			present	study skin							From the collection of Louis Agassiz Fuertes.											1913-03-14		73	73	1913	3	14	1913-03-14								South America | Colombia | Meta |  |  |  |  |	South America				Colombia	CO	Meta			Villavicencio	South America | Colombia | Meta | Villavicencio											4.14	-73.63	WGS84	4577										2017-06-22	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Colonia colonus fuscicapilla					Animalia | Chordata | Aves | Passeriformes | Tyrannidae | Colonia	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Colonia		colonus	fuscicapilla	subspecies				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2017-09-25 08:34:33.0	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aae11d96-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aae11d96-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aae11d96-bbfe-11e6-a6af-04012ac90e01	13657		Louis Agassiz Fuertes		male					present	study skin																		1913-01-29		29	29	1913	1	29	1913-01-29					No indicated expedition no. ; Site no. 85			South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Anolaima	South America | Colombia | Cundinamarca | Anolaima											4.76	-74.46	WGS84	2131										2017-07-31	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Rhodinocichla rosea					Animalia | Chordata | Aves | Passeriformes | Thraupidae | Rhodinocichla	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Rhodinocichla		rosea		species				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2017-10-30 11:12:47.0	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aaec9230-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aaec9230-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aaec9230-bbfe-11e6-a6af-04012ac90e01	23035		Louis Agassiz Fuertes		female					present	study skin																		1913-03-06		65	65	1913	3	6	1913-03-06					Chapman expedition no. 7; Site no. 165			South America | Colombia |  |  |  |  |  |	South America				Colombia	CO				Buena Vista	South America | Colombia | Buena Vista											4.17	-73.68	WGS84	2277										2017-06-28	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Chlorospingus flavigularis					Animalia | Chordata | Aves | Passeriformes | Thraupidae | Chlorospingus	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Chlorospingus		flavigularis		species				ICZN									female		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2017-10-30 11:21:40.0	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aaeca542-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aaeca542-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aaeca542-bbfe-11e6-a6af-04012ac90e01	20241		Louis Agassiz Fuertes		male	juvenile				present	study skin																		1913-02-27		58	58	1913	2	27	1913-02-27					Collected before official Chapman expedition no. 74 (Mch. 22-24); Site no. 74			South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Fusugasuga	South America | Colombia | Cundinamarca | Fusugasuga											4.34	-74.36	WGS84	3577										2017-06-28	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Zonotrichia capensis peruviensis					Animalia | Chordata | Aves | Passeriformes | Emberizidae | Zonotrichia	Animalia	Chordata	Aves	Passeriformes	Emberizidae	Zonotrichia		capensis	peruviensis	subspecies				ICZN								juvenile	male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aaecfda6-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aaecfda6-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aaecfda6-bbfe-11e6-a6af-04012ac90e01	10522		Louis Agassiz Fuertes		male					present	study skin																		1913-03-01		60	60	1913	3	1	1913-03-01								South America | Colombia |  |  |  |  |  |	South America				Colombia	CO				Monterredondo	South America | Colombia | Monterredondo											4.25	-73.83	WGS84	2282										2017-07-07	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Cyanocorax yncas cyanodorsalis					Animalia | Chordata | Aves | Passeriformes | Corvidae | Cyanocorax	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocorax		yncas	cyanodorsalis	subspecies				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2017-06-28 16:13:36.0	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aaf92483-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aaf92483-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aaf92483-bbfe-11e6-a6af-04012ac90e01	7432		Louis Agassiz Fuertes		male		testes much enlarged			present	study skin							From the collection of Louis Agassiz Fuertes.											1913-03-14		73	73	1913	3	14	1913-03-14					Expedition no. 7, Site no. 164			South America | Colombia | Meta |  |  |  |  |	South America				Colombia	CO	Meta			Villavicencio	South America | Colombia | Meta | Villavicencio											4.14	-73.63	WGS84	4577										2017-06-22	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Chloropipo holochlora holochlora					Animalia | Chordata | Aves | Passeriformes | Pipridae | Chloropipo	Animalia	Chordata	Aves	Passeriformes	Pipridae	Chloropipo		holochlora	holochlora	subspecies				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-02-12 09:45:06.0	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aaff0f05-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=aaff0f05-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				aaff0f05-bbfe-11e6-a6af-04012ac90e01	18084		Louis Agassiz Fuertes		female					present	study skin																		1913-03-30		89	89	1913	3	30	1913-03-30					Chapman expedition no. 7; Site no. 75			South America | Colombia |  |  |  |  |  |	South America				Colombia	CO				Aguadita	South America | Colombia | Aguadita											4.389	-74.32	WGS84	18768										2017-09-27		Google Earth	requires verification																														Psarocolius angustifrons					Animalia | Chordata | Aves | Passeriformes | Icteridae | Psarocolius	Animalia	Chordata	Aves	Passeriformes	Icteridae	Psarocolius		angustifrons		species				ICZN									female		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: ab11b15e-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=ab11b15e-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				ab11b15e-bbfe-11e6-a6af-04012ac90e01	29159	LAF 3021	Louis Agassiz Fuertes		male					present	study skin							Name on original label: Henicorhina leucophrys guttata											1913-03-23		82	82	1913	3	23	1913-03-23								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Fusugasuga	South America | Colombia | Cundinamarca | Fusugasuga											4.34	-74.36	WGS84	3577										2017-06-28	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Henicorhina leucophrys leucophrys					Animalia | Chordata | Aves | Passeriformes | Troglodytidae | Henicorhina	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Henicorhina		leucophrys	leucophrys	subspecies				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-22	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: ab1a144c-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=ab1a144c-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				ab1a144c-bbfe-11e6-a6af-04012ac90e01	6853	LAF 3020	Louis Agassiz Fuertes		female		Ovaries not enlarged			present	study skin																		1913-03-23		82	82	1913	3	23	1913-03-23								South America | Colombia | Cundinamarca |  |  |  |  |	South America				Colombia	CO	Cundinamarca			Fusugasuga	South America | Colombia | Cundinamarca | Fusugasuga											4.34	-74.36	WGS84	3577										2017-06-28	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Xiphorhynchus triangularis triangularis					Animalia | Chordata | Aves | Passeriformes | Dendrocolaptidae | Xiphorhynchus	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphorhynchus		triangularis	triangularis	subspecies				ICZN									female		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2018-03-05 08:57:32.0	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: ab1a804e-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=ab1a804e-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				ab1a804e-bbfe-11e6-a6af-04012ac90e01	20833		Louis Agassiz Fuertes		male					present	study skin; feather																		1913-01-29		29	29	1913	1	29	1913-01-29					Chapman expedition no. 7; Site no. 101			South America | Colombia | Antioquia |  |  |  |  |	South America				Colombia	CO	Antioquia			Puerto Berrio	South America | Colombia | Antioquia | Puerto Berrio											6.491026	-74.406052	not recorded (forced WGS84)	2474										2017-06-21	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Euphonia laniirostris crassirostris					Animalia | Chordata | Aves | Passeriformes | Thraupidae | Euphonia	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Euphonia		laniirostris	crassirostris	subspecies				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2017-10-16 11:13:54.0	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: ab1afdb5-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=ab1afdb5-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				ab1afdb5-bbfe-11e6-a6af-04012ac90e01	22933		Louis Agassiz Fuertes		male					present	study skin																		1913-03-01		60	60	1913	3	1	1913-03-01					Chapman expedition no. 7; Site no. 167			South America | Colombia |  |  |  |  |  |	South America				Colombia	CO				Monterredondo	South America | Colombia | Monterredondo											4.25	-73.83	WGS84	2282										2017-07-07	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Ramphocelus carbo					Animalia | Chordata | Aves | Passeriformes | Thraupidae | Ramphocelus	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus		carbo		species				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2017-10-16 11:21:40.0	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: ab1b38fc-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=ab1b38fc-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				ab1b38fc-bbfe-11e6-a6af-04012ac90e01	18151		Louis Agassiz Fuertes		male					present	study skin																		1913-03-14		73	73	1913	3	14	1913-03-14					Chapman expedition no. 7; Site no. 164			South America | Colombia | Meta |  |  |  |  |	South America				Colombia	CO	Meta			Villavicencio	South America | Colombia | Meta | Villavicencio											4.14	-73.63	WGS84	4577										2017-06-22	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Tersina viridis					Animalia | Chordata | Aves | Passeriformes | Thraupidae | Tersina	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tersina		viridis		species				ICZN									male		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2017-11-15 10:26:48.0	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: ab23a841-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=ab23a841-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen			{"colors":"Leg color: light blue" }	ab23a841-bbfe-11e6-a6af-04012ac90e01	6998	LAF 2994	Louis Agassiz Fuertes		female		ovary not enlarged			present	study skin							Eyes orange vermillion, base of lower mandible light blue, rest black.											1913-03-15		74	74	1913	3	15	1913-03-15					Collected one day after Chapman expedition no. 7; Site no. 164			South America | Colombia | Meta |  |  |  |  |	South America				Colombia	CO	Meta			Villavicencio	South America | Colombia | Meta | Villavicencio											4.14	-73.63	WGS84	4577										2017-06-22	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Taraba major granadensis					Animalia | Chordata | Aves | Passeriformes | Thamnophilidae | Taraba	Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Taraba		major	granadensis	subspecies				ICZN									female		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
PhysicalObject	2017-07-05 13:33:36.0	https://creativecommons.org/publicdomain/zero/1.0/		http://vertnet.org/resources/norms.html	Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: ab256622-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	http://portal.vertnet.org/o/cumv/bird?id=ab256622-bbfe-11e6-a6af-04012ac90e01	http://grbio.org/cool/i64g-wjcr	http://grbio.org/cool/dgz7-03ew		CUMV	Bird		PreservedSpecimen				ab256622-bbfe-11e6-a6af-04012ac90e01	16988		Louis Agassiz Fuertes		female					present	study skin																		1913-03-08		67	67	1913	3	8	1913-03-08					Expedition no. 7; Site no. 165			South America | Colombia |  |  |  |  |  |	South America				Colombia	CO				Buena Vista	South America | Colombia | Buena Vista											4.17	-73.68	WGS84	2277										2017-06-28	Georeferencing Quick Reference Guide Version 2012-10-08	Google Earth	requires verification																														Basileuterus auricapillus					Animalia | Chordata | Aves | Passeriformes | Parulidae | Basileuterus	Animalia	Chordata	Aves	Passeriformes	Parulidae	Basileuterus		auricapillus		species				ICZN									female		Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02)	f96a6f8c-b992-4159-8039-db8f30bac985	cf9ceb80-9f3d-11da-b791-b8a03c50a862	cbd63@cornell.edu	Casey Dillman	2018-07-02	2018-07-03	2018-01-08	0	0	0	0	0	specimen	0
